"","salinity","ObservationDate","treatment","location","sensortype"
"1",28.27,2018-01-08,"ambient","salmonShed","OrionStarA112"
"2",28.27,2018-01-08,"ambient","salmonShed","OrionStarA112"
"3",28.27,2018-01-08,"ambient","salmonShed","OrionStarA112"
"4",28.27,2018-01-12,"ambient","salmonShed","OrionStarA112"
"5",28.27,2018-01-12,"ambient","salmonShed","OrionStarA112"
"6",28.27,2018-01-12,"ambient","salmonShed","OrionStarA112"
"7",28.27,2018-01-12,"ambient","salmonShed","OrionStarA112"
"8",28.27,2018-01-16,"ambient","salmonShed","OrionStarA112"
"9",28.27,2018-01-16,"ambient","salmonShed","OrionStarA112"
"10",28.27,2018-01-16,"ambient","salmonShed","OrionStarA112"
"11",28.27,2018-01-16,"ambient","salmonShed","OrionStarA112"
"12",28.27,2018-02-01,"ambient","salmonShed","OrionStarA112"
"13",28.27,2018-02-01,"ambient","salmonShed","OrionStarA112"
"14",28.27,2018-02-01,"ambient","salmonShed","OrionStarA112"
"15",28.27,2018-02-01,"ambient","salmonShed","OrionStarA112"
"16",28.27,2018-08-23,"ambient","salmonShed","OrionStarA112"
"17",28.27,2018-08-23,"ambient","salmonShed","OrionStarA112"
"18",28.27,2018-08-23,"ambient","salmonShed","OrionStarA112"
"19",28.27,2018-08-23,"ambient","salmonShed","OrionStarA112"
"20",28.27,2018-08-23,"ambient","salmonShed","OrionStarA112"
"21",28.27,2018-08-23,"ambient","salmonShed","OrionStarA112"
"22",28.27,2018-08-23,"ambient","salmonShed","OrionStarA112"
"23",28.27,2018-08-23,"ambient","salmonShed","OrionStarA112"
"24",28.27,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"25",28.27,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"26",28.27,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"27",28.27,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"28",28.27,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"29",28.27,2018-10-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"30",28.27,2018-10-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"31",28.27,2018-10-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"32",28.27,2018-10-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"33",28.27,2018-10-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"34",28.27,2018-10-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"35",28.27,2018-10-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"36",28.27,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"37",28.27,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"38",28.27,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"39",28.27,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"40",28.27,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"41",28.27,2018-10-09,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"42",28.27,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"43",28.27,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"44",28.27,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"45",28.27,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"46",28.27,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"47",28.27,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"48",28.27,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"49",28.27,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"50",28.27,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"51",28.27,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"52",28.27,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"53",28.27,2019-02-06,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"54",28.27,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"55",28.27,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"56",28.27,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"57",28.27,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"58",28.27,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"59",28.27,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"60",28.6,2019-01-18,"ambient","salmonShed","wallUDA_salmonShed"
"61",28.6,2019-02-20,"ambient","salmonShed","wallUDA_salmonShed"
"62",28.8,2019-01-03,"ambient","salmonShed","wallUDA_salmonShed"
"63",28.8,2019-01-06,"ambient","salmonShed","wallUDA_salmonShed"
"64",28.8,2019-08-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"65",28.8,2019-08-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"66",28.8,2019-08-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"67",28.8,2019-08-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"68",28.8,2019-08-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"69",28.8,2019-08-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"70",28.9,2019-01-19,"ambient","salmonShed","wallUDA_salmonShed"
"71",28.9,2019-02-19,"ambient","salmonShed","wallUDA_salmonShed"
"72",28.9,2019-04-18,"ambient","salmonShed","wallUDA_salmonShed"
"73",29,2019-01-20,"ambient","salmonShed","wallUDA_salmonShed"
"74",29,2019-02-07,"ambient","salmonShed","wallUDA_salmonShed"
"75",29,2019-06-03,"ambient","salmonShed","wallUDA_salmonShed"
"76",29.1,2019-01-04,"ambient","salmonShed","wallUDA_salmonShed"
"77",29.1,2019-01-07,"ambient","salmonShed","wallUDA_salmonShed"
"78",29.1,2019-01-10,"ambient","salmonShed","wallUDA_salmonShed"
"79",29.1,2019-01-17,"ambient","salmonShed","wallUDA_salmonShed"
"80",29.1,2019-01-21,"ambient","salmonShed","wallUDA_salmonShed"
"81",29.1,2019-01-22,"ambient","salmonShed","wallUDA_salmonShed"
"82",29.1,2019-02-08,"ambient","salmonShed","wallUDA_salmonShed"
"83",29.1,2019-02-17,"ambient","salmonShed","wallUDA_salmonShed"
"84",29.1,2019-02-23,"ambient","salmonShed","wallUDA_salmonShed"
"85",29.1,2019-04-17,"ambient","salmonShed","wallUDA_salmonShed"
"86",29.1,2019-05-15,"ambient","salmonShed","wallUDA_salmonShed"
"87",29.1,2019-06-04,"ambient","salmonShed","wallUDA_salmonShed"
"88",29.1,2019-06-06,"ambient","salmonShed","wallUDA_salmonShed"
"89",29.1,2019-06-07,"ambient","salmonShed","wallUDA_salmonShed"
"90",29.2,2019-01-11,"ambient","salmonShed","wallUDA_salmonShed"
"91",29.2,2019-01-23,"ambient","salmonShed","wallUDA_salmonShed"
"92",29.2,2019-02-15,"ambient","salmonShed","wallUDA_salmonShed"
"93",29.2,2019-02-21,"ambient","salmonShed","wallUDA_salmonShed"
"94",29.2,2019-04-04,"ambient","salmonShed","wallUDA_salmonShed"
"95",29.2,2019-04-05,"ambient","salmonShed","wallUDA_salmonShed"
"96",29.2,2019-04-06,"ambient","salmonShed","wallUDA_salmonShed"
"97",29.2,2019-04-23,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"98",29.2,2019-04-23,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"99",29.2,2019-04-23,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"100",29.2,2019-04-23,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"101",29.2,2019-04-23,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"102",29.2,2019-04-23,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"103",29.2,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"104",29.2,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"105",29.2,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"106",29.2,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"107",29.2,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"108",29.2,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"109",29.2,2019-06-05,"ambient","salmonShed","wallUDA_salmonShed"
"110",29.2,2019-06-05,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"111",29.2,2019-06-05,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"112",29.2,2019-06-05,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"113",29.2,2019-06-05,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"114",29.2,2019-06-05,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"115",29.2,2019-06-05,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"116",29.2,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"117",29.2,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"118",29.2,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"119",29.2,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"120",29.2,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"121",29.2,2019-06-05,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"122",29.3,2019-01-25,"ambient","salmonShed","wallUDA_salmonShed"
"123",29.3,2019-02-01,"ambient","salmonShed","wallUDA_salmonShed"
"124",29.3,2019-02-03,"ambient","salmonShed","wallUDA_salmonShed"
"125",29.3,2019-02-04,"ambient","salmonShed","wallUDA_salmonShed"
"126",29.3,2019-02-13,"ambient","salmonShed","wallUDA_salmonShed"
"127",29.3,2019-02-16,"ambient","salmonShed","wallUDA_salmonShed"
"128",29.3,2019-04-10,"ambient","salmonShed","wallUDA_salmonShed"
"129",29.3,2019-04-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"130",29.3,2019-04-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"131",29.3,2019-04-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"132",29.3,2019-04-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"133",29.3,2019-04-10,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"134",29.3,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"135",29.3,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"136",29.3,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"137",29.3,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"138",29.3,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"139",29.3,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"140",29.3,2019-04-12,"ambient","salmonShed","wallUDA_salmonShed"
"141",29.3,2019-05-05,"ambient","salmonShed","wallUDA_salmonShed"
"142",29.3,2019-05-17,"ambient","salmonShed","wallUDA_salmonShed"
"143",29.3,2019-06-01,"ambient","salmonShed","wallUDA_salmonShed"
"144",29.4,2019-01-05,"ambient","salmonShed","wallUDA_salmonShed"
"145",29.4,2019-01-08,"ambient","salmonShed","wallUDA_salmonShed"
"146",29.4,2019-01-09,"ambient","salmonShed","wallUDA_salmonShed"
"147",29.4,2019-01-24,"ambient","salmonShed","wallUDA_salmonShed"
"148",29.4,2019-02-14,"ambient","salmonShed","wallUDA_salmonShed"
"149",29.4,2019-02-18,"ambient","salmonShed","wallUDA_salmonShed"
"150",29.4,2019-02-22,"ambient","salmonShed","wallUDA_salmonShed"
"151",29.4,2019-02-24,"ambient","salmonShed","wallUDA_salmonShed"
"152",29.4,2019-03-05,"ambient","salmonShed","wallUDA_salmonShed"
"153",29.4,2019-03-14,"ambient","salmonShed","wallUDA_salmonShed"
"154",29.4,2019-03-15,"ambient","salmonShed","wallUDA_salmonShed"
"155",29.4,2019-03-23,"ambient","salmonShed","wallUDA_salmonShed"
"156",29.4,2019-03-24,"ambient","salmonShed","wallUDA_salmonShed"
"157",29.4,2019-03-25,"ambient","salmonShed","wallUDA_salmonShed"
"158",29.4,2019-04-07,"ambient","salmonShed","wallUDA_salmonShed"
"159",29.4,2019-04-11,"ambient","salmonShed","wallUDA_salmonShed"
"160",29.4,2019-04-19,"ambient","salmonShed","wallUDA_salmonShed"
"161",29.4,2019-04-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"162",29.4,2019-04-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"163",29.4,2019-04-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"164",29.4,2019-04-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"165",29.4,2019-04-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"166",29.4,2019-04-19,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"167",29.4,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"168",29.4,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"169",29.4,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"170",29.4,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"171",29.4,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"172",29.4,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"173",29.4,2019-04-23,"ambient","salmonShed","wallUDA_salmonShed"
"174",29.4,2019-05-04,"ambient","salmonShed","wallUDA_salmonShed"
"175",29.4,2019-05-06,"ambient","salmonShed","wallUDA_salmonShed"
"176",29.4,2019-05-08,"ambient","salmonShed","wallUDA_salmonShed"
"177",29.4,2019-05-13,"ambient","salmonShed","wallUDA_salmonShed"
"178",29.4,2019-05-18,"ambient","salmonShed","wallUDA_salmonShed"
"179",29.4,2019-05-19,"ambient","salmonShed","wallUDA_salmonShed"
"180",29.4,2019-05-23,"ambient","salmonShed","wallUDA_salmonShed"
"181",29.4,2019-05-28,"ambient","salmonShed","wallUDA_salmonShed"
"182",29.4,2019-05-29,"ambient","salmonShed","wallUDA_salmonShed"
"183",29.4,2019-05-30,"ambient","salmonShed","wallUDA_salmonShed"
"184",29.4,2019-05-31,"ambient","salmonShed","wallUDA_salmonShed"
"185",29.4,2019-06-02,"ambient","salmonShed","wallUDA_salmonShed"
"186",29.4,2019-07-02,"ambient","salmonShed","wallUDA_salmonShed"
"187",29.5,2019-02-06,"ambient","salmonShed","wallUDA_salmonShed"
"188",29.5,2019-02-12,"ambient","salmonShed","wallUDA_salmonShed"
"189",29.5,2019-03-01,"ambient","salmonShed","wallUDA_salmonShed"
"190",29.5,2019-03-03,"ambient","salmonShed","wallUDA_salmonShed"
"191",29.5,2019-03-04,"ambient","salmonShed","wallUDA_salmonShed"
"192",29.5,2019-03-07,"ambient","salmonShed","wallUDA_salmonShed"
"193",29.5,2019-03-08,"ambient","salmonShed","wallUDA_salmonShed"
"194",29.5,2019-03-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"195",29.5,2019-03-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"196",29.5,2019-03-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"197",29.5,2019-03-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"198",29.5,2019-03-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"199",29.5,2019-03-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"200",29.5,2019-03-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"201",29.5,2019-03-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"202",29.5,2019-03-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"203",29.5,2019-03-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"204",29.5,2019-03-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"205",29.5,2019-03-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"206",29.5,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"207",29.5,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"208",29.5,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"209",29.5,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"210",29.5,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"211",29.5,2019-03-20,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"212",29.5,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"213",29.5,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"214",29.5,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"215",29.5,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"216",29.5,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"217",29.5,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"218",29.5,2019-03-26,"ambient","salmonShed","wallUDA_salmonShed"
"219",29.5,2019-03-27,"ambient","salmonShed","wallUDA_salmonShed"
"220",29.5,2019-03-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"221",29.5,2019-03-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"222",29.5,2019-03-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"223",29.5,2019-03-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"224",29.5,2019-03-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"225",29.5,2019-03-27,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"226",29.5,2019-03-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"227",29.5,2019-03-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"228",29.5,2019-03-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"229",29.5,2019-03-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"230",29.5,2019-03-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"231",29.5,2019-03-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"232",29.5,2019-03-28,"ambient","salmonShed","wallUDA_salmonShed"
"233",29.5,2019-03-29,"ambient","salmonShed","wallUDA_salmonShed"
"234",29.5,2019-05-03,"ambient","salmonShed","wallUDA_salmonShed"
"235",29.5,2019-05-07,"ambient","salmonShed","wallUDA_salmonShed"
"236",29.5,2019-05-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"237",29.5,2019-05-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"238",29.5,2019-05-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"239",29.5,2019-05-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"240",29.5,2019-05-08,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"241",29.5,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"242",29.5,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"243",29.5,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"244",29.5,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"245",29.5,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"246",29.5,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"247",29.5,2019-05-09,"ambient","salmonShed","wallUDA_salmonShed"
"248",29.5,2019-05-11,"ambient","salmonShed","wallUDA_salmonShed"
"249",29.5,2019-05-20,"ambient","salmonShed","wallUDA_salmonShed"
"250",29.5,2019-05-22,"ambient","salmonShed","wallUDA_salmonShed"
"251",29.5,2019-05-22,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"252",29.5,2019-05-22,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"253",29.5,2019-05-22,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"254",29.5,2019-05-22,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"255",29.5,2019-05-22,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"256",29.5,2019-05-22,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"257",29.5,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"258",29.5,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"259",29.5,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"260",29.5,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"261",29.5,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"262",29.5,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"263",29.5,2019-05-24,"ambient","salmonShed","wallUDA_salmonShed"
"264",29.5,2019-05-25,"ambient","salmonShed","wallUDA_salmonShed"
"265",29.5,2019-05-26,"ambient","salmonShed","wallUDA_salmonShed"
"266",29.5,2019-05-27,"ambient","salmonShed","wallUDA_salmonShed"
"267",29.5,2019-05-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"268",29.5,2019-05-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"269",29.5,2019-05-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"270",29.5,2019-05-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"271",29.5,2019-05-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"272",29.5,2019-05-29,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"273",29.5,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"274",29.5,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"275",29.5,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"276",29.5,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"277",29.5,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"278",29.5,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"279",29.5,2019-06-16,"ambient","salmonShed","wallUDA_salmonShed"
"280",29.5,2019-06-17,"ambient","salmonShed","wallUDA_salmonShed"
"281",29.5,2019-06-18,"ambient","salmonShed","wallUDA_salmonShed"
"282",29.5,2019-06-19,"ambient","salmonShed","wallUDA_salmonShed"
"283",29.5,2019-06-20,"ambient","salmonShed","wallUDA_salmonShed"
"284",29.5,2019-06-22,"ambient","salmonShed","wallUDA_salmonShed"
"285",29.6,2018-11-22,"ambient","salmonShed","wallUDA_salmonShed"
"286",29.6,2018-11-23,"ambient","salmonShed","wallUDA_salmonShed"
"287",29.6,2018-12-15,"ambient","salmonShed","wallUDA_salmonShed"
"288",29.6,2018-12-30,"ambient","salmonShed","wallUDA_salmonShed"
"289",29.6,2019-01-12,"ambient","salmonShed","wallUDA_salmonShed"
"290",29.6,2019-01-26,"ambient","salmonShed","wallUDA_salmonShed"
"291",29.6,2019-01-27,"ambient","salmonShed","wallUDA_salmonShed"
"292",29.6,2019-01-28,"ambient","salmonShed","wallUDA_salmonShed"
"293",29.6,2019-01-29,"ambient","salmonShed","wallUDA_salmonShed"
"294",29.6,2019-01-30,"ambient","salmonShed","wallUDA_salmonShed"
"295",29.6,2019-01-31,"ambient","salmonShed","wallUDA_salmonShed"
"296",29.6,2019-02-05,"ambient","salmonShed","wallUDA_salmonShed"
"297",29.6,2019-02-11,"ambient","salmonShed","wallUDA_salmonShed"
"298",29.6,2019-02-25,"ambient","salmonShed","wallUDA_salmonShed"
"299",29.6,2019-02-26,"ambient","salmonShed","wallUDA_salmonShed"
"300",29.6,2019-02-27,"ambient","salmonShed","wallUDA_salmonShed"
"301",29.6,2019-03-02,"ambient","salmonShed","wallUDA_salmonShed"
"302",29.6,2019-03-06,"ambient","salmonShed","wallUDA_salmonShed"
"303",29.6,2019-03-09,"ambient","salmonShed","wallUDA_salmonShed"
"304",29.6,2019-03-10,"ambient","salmonShed","wallUDA_salmonShed"
"305",29.6,2019-03-12,"ambient","salmonShed","wallUDA_salmonShed"
"306",29.6,2019-03-13,"ambient","salmonShed","wallUDA_salmonShed"
"307",29.6,2019-03-16,"ambient","salmonShed","wallUDA_salmonShed"
"308",29.6,2019-03-17,"ambient","salmonShed","wallUDA_salmonShed"
"309",29.6,2019-03-19,"ambient","salmonShed","wallUDA_salmonShed"
"310",29.6,2019-03-22,"ambient","salmonShed","wallUDA_salmonShed"
"311",29.6,2019-03-30,"ambient","salmonShed","wallUDA_salmonShed"
"312",29.6,2019-03-31,"ambient","salmonShed","wallUDA_salmonShed"
"313",29.6,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"314",29.6,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"315",29.6,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"316",29.6,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"317",29.6,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"318",29.6,2019-04-02,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"319",29.6,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"320",29.6,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"321",29.6,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"322",29.6,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"323",29.6,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"324",29.6,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"325",29.6,2019-04-08,"ambient","salmonShed","wallUDA_salmonShed"
"326",29.6,2019-04-13,"ambient","salmonShed","wallUDA_salmonShed"
"327",29.6,2019-04-20,"ambient","salmonShed","wallUDA_salmonShed"
"328",29.6,2019-04-21,"ambient","salmonShed","wallUDA_salmonShed"
"329",29.6,2019-04-24,"ambient","salmonShed","wallUDA_salmonShed"
"330",29.6,2019-04-25,"ambient","salmonShed","wallUDA_salmonShed"
"331",29.6,2019-04-26,"ambient","salmonShed","wallUDA_salmonShed"
"332",29.6,2019-04-27,"ambient","salmonShed","wallUDA_salmonShed"
"333",29.6,2019-04-28,"ambient","salmonShed","wallUDA_salmonShed"
"334",29.6,2019-04-29,"ambient","salmonShed","wallUDA_salmonShed"
"335",29.6,2019-04-30,"ambient","salmonShed","wallUDA_salmonShed"
"336",29.6,2019-05-02,"ambient","salmonShed","wallUDA_salmonShed"
"337",29.6,2019-05-21,"ambient","salmonShed","wallUDA_salmonShed"
"338",29.6,2019-06-08,"ambient","salmonShed","wallUDA_salmonShed"
"339",29.6,2019-06-09,"ambient","salmonShed","wallUDA_salmonShed"
"340",29.6,2019-06-10,"ambient","salmonShed","wallUDA_salmonShed"
"341",29.6,2019-06-11,"ambient","salmonShed","wallUDA_salmonShed"
"342",29.6,2019-06-12,"ambient","salmonShed","wallUDA_salmonShed"
"343",29.6,2019-06-13,"ambient","salmonShed","wallUDA_salmonShed"
"344",29.6,2019-06-13,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"345",29.6,2019-06-13,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"346",29.6,2019-06-13,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"347",29.6,2019-06-13,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"348",29.6,2019-06-13,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"349",29.6,2019-06-13,"ambient_juvenileDGN","salmonShed","OrionStarA112"
